Date,Time,Wind_Speed(m/s)
2024-06-05,03:00:00,20.89
2024-06-05,04:00:00,19.95
2024-06-05,05:00:00,13.82
2024-06-05,06:00:00,19.67
2024-06-05,07:00:00,17.5
2024-06-05,08:00:00,22.08
2024-06-05,09:00:00,21.05
2024-06-05,10:00:00,5.83
2024-06-05,11:00:00,12.58
2024-06-05,12:00:00,5.69
2024-06-05,13:00:00,7.04
2024-06-05,14:00:00,17.03
2024-06-05,15:00:00,22.48
2024-06-05,16:00:00,7.4
2024-06-05,17:00:00,14.02
2024-06-05,18:00:00,23.22
2024-06-05,19:00:00,21.29
2024-06-05,20:00:00,15.39
2024-06-05,21:00:00,20.43
2024-06-05,22:00:00,15.45
2024-06-05,23:00:00,8.16
2024-06-05,00:00:00,7.49
2024-06-05,01:00:00,8.77
2024-06-05,02:00:00,12.02
2024-06-05,03:00:00,23.61
2024-06-05,04:00:00,20.99
2024-06-05,05:00:00,13.66
2024-06-05,06:00:00,14.86
2024-06-05,07:00:00,10.31
2024-06-05,08:00:00,19.09
2024-06-05,09:00:00,21.06
2024-06-05,10:00:00,9.78
2024-06-05,11:00:00,5.84
2024-06-05,12:00:00,17.48
2024-06-05,13:00:00,16.25
2024-06-05,14:00:00,13.04
2024-06-05,15:00:00,17.88
2024-06-05,16:00:00,16.01
2024-06-05,17:00:00,10.01
2024-06-05,18:00:00,12.95
2024-06-05,19:00:00,13.56
2024-06-05,20:00:00,22.6
2024-06-05,21:00:00,24.22
2024-06-05,22:00:00,22.86
2024-06-05,23:00:00,19.38
2024-06-05,00:00:00,16.7
2024-06-05,01:00:00,18.79
2024-06-05,02:00:00,23.78
2024-06-05,03:00:00,10.0
2024-06-05,04:00:00,15.7
2024-06-05,05:00:00,18.79
2024-06-05,06:00:00,18.58
2024-06-05,07:00:00,10.05
2024-06-05,08:00:00,16.73
2024-06-05,09:00:00,20.92
2024-06-05,10:00:00,14.5
2024-06-05,11:00:00,20.87
2024-06-05,12:00:00,12.2
2024-06-05,13:00:00,23.78
2024-06-05,14:00:00,15.68
2024-06-05,15:00:00,16.92
2024-06-05,16:00:00,5.63
2024-06-05,17:00:00,8.41
2024-06-05,18:00:00,17.66
2024-06-05,19:00:00,13.4
2024-06-05,20:00:00,15.16
2024-06-05,21:00:00,6.26
2024-06-05,22:00:00,21.68
2024-06-05,23:00:00,20.69
2024-06-05,00:00:00,8.71
2024-06-05,01:00:00,17.69
2024-06-05,02:00:00,21.37
2024-06-05,03:00:00,17.82
2024-06-05,04:00:00,11.21
2024-06-05,05:00:00,18.12
2024-06-05,06:00:00,9.21
2024-06-05,07:00:00,11.37
2024-06-05,08:00:00,9.8
2024-06-05,09:00:00,16.14
2024-06-05,10:00:00,7.16
2024-06-05,11:00:00,23.67
2024-06-05,12:00:00,11.67
2024-06-05,13:00:00,9.38
2024-06-05,14:00:00,14.93
2024-06-05,15:00:00,10.54
2024-06-05,16:00:00,15.7
2024-06-05,17:00:00,11.97
2024-06-05,18:00:00,7.64
2024-06-05,19:00:00,10.32
2024-06-05,20:00:00,13.77
2024-06-05,21:00:00,5.61
2024-06-05,22:00:00,20.41
2024-06-05,23:00:00,17.44
2024-06-05,00:00:00,17.03
2024-06-05,01:00:00,15.92
2024-06-05,02:00:00,16.81
2024-06-05,03:00:00,23.69
2024-06-06,00:00:00,5.17
2024-06-06,01:00:00,5.96
2024-06-06,02:00:00,8.83
2024-06-06,03:00:00,8.35
2024-06-06,04:00:00,8.62
2024-06-06,05:00:00,18.44
2024-06-06,06:00:00,14.19
2024-06-06,07:00:00,24.84
2024-06-06,08:00:00,9.54
2024-06-06,09:00:00,11.22
2024-06-06,10:00:00,24.68
2024-06-06,11:00:00,21.64
2024-06-06,12:00:00,14.4
2024-06-06,13:00:00,16.09
2024-06-06,14:00:00,21.86
2024-06-06,15:00:00,14.62
2024-06-06,16:00:00,9.12
2024-06-06,17:00:00,21.57
2024-06-06,18:00:00,15.76
2024-06-06,19:00:00,8.06
2024-06-06,20:00:00,15.11
2024-06-06,21:00:00,13.26
2024-06-06,22:00:00,22.54
2024-06-06,23:00:00,7.52
2024-06-06,00:00:00,22.5
2024-06-06,01:00:00,15.24
2024-06-06,02:00:00,13.09
2024-06-06,03:00:00,8.24
2024-06-06,04:00:00,19.02
2024-06-06,05:00:00,23.54
2024-06-06,06:00:00,12.51
2024-06-06,07:00:00,9.83
2024-06-06,08:00:00,16.1
2024-06-06,09:00:00,20.92
2024-06-06,10:00:00,5.08
2024-06-06,11:00:00,17.63
2024-06-06,12:00:00,16.93
2024-06-06,13:00:00,11.36
2024-06-06,14:00:00,14.03
2024-06-06,15:00:00,9.94
2024-06-06,16:00:00,20.8
2024-06-06,17:00:00,17.69
2024-06-06,18:00:00,15.65
2024-06-06,19:00:00,12.85
2024-06-06,20:00:00,10.83
2024-06-06,21:00:00,21.45
2024-06-06,22:00:00,14.03
2024-06-06,23:00:00,15.03
2024-06-06,00:00:00,15.42
2024-06-06,01:00:00,13.97
2024-06-06,02:00:00,10.12
2024-06-06,03:00:00,7.41
2024-06-06,04:00:00,6.97
2024-06-06,05:00:00,20.15
2024-06-06,06:00:00,9.47
2024-06-06,07:00:00,6.11
2024-06-06,08:00:00,20.95
2024-06-06,09:00:00,8.08
2024-06-06,10:00:00,17.5
2024-06-06,11:00:00,11.77
2024-06-06,12:00:00,7.53
2024-06-06,13:00:00,13.29
2024-06-06,14:00:00,5.3
2024-06-06,15:00:00,21.82
2024-06-06,16:00:00,15.27
2024-06-06,17:00:00,7.78
2024-06-06,18:00:00,9.74
2024-06-06,19:00:00,13.96
2024-06-06,20:00:00,8.78
2024-06-06,21:00:00,10.37
2024-06-06,22:00:00,15.69
2024-06-06,23:00:00,21.65
2024-06-06,00:00:00,13.04
2024-06-06,01:00:00,19.34
2024-06-06,02:00:00,22.53
2024-06-06,03:00:00,9.33
2024-06-06,04:00:00,21.14
2024-06-06,05:00:00,20.15
2024-06-06,06:00:00,12.14
2024-06-06,07:00:00,24.79
2024-06-06,08:00:00,10.25
2024-06-06,09:00:00,10.1
2024-06-06,10:00:00,20.45
2024-06-06,11:00:00,13.69
2024-06-06,12:00:00,11.62
2024-06-06,13:00:00,8.57
2024-06-06,14:00:00,20.31
2024-06-06,15:00:00,20.73
2024-06-06,16:00:00,16.33
2024-06-06,17:00:00,24.15
2024-06-06,18:00:00,11.36
2024-06-06,19:00:00,9.39
2024-06-06,20:00:00,18.55
2024-06-06,21:00:00,20.17
2024-06-06,22:00:00,9.5
2024-06-06,23:00:00,6.53
2024-06-06,00:00:00,21.21
2024-06-06,01:00:00,24.53
2024-06-06,02:00:00,17.89
2024-06-06,03:00:00,10.56
2024-06-07,00:00:00,24.93
2024-06-07,01:00:00,22.87
2024-06-07,02:00:00,15.27
2024-06-07,03:00:00,21.51
2024-06-07,04:00:00,21.32
2024-06-07,05:00:00,23.7
2024-06-07,06:00:00,21.82
2024-06-07,07:00:00,17.87
2024-06-07,08:00:00,17.19
2024-06-07,09:00:00,14.35
2024-06-07,10:00:00,17.53
2024-06-07,11:00:00,20.9
2024-06-07,12:00:00,24.38
2024-06-07,13:00:00,14.35
2024-06-07,14:00:00,16.47
2024-06-07,15:00:00,13.9
2024-06-07,16:00:00,18.37
2024-06-07,17:00:00,17.6
2024-06-07,18:00:00,5.36
2024-06-07,19:00:00,15.82
2024-06-07,20:00:00,6.77
2024-06-07,21:00:00,5.53
2024-06-07,22:00:00,20.82
2024-06-07,23:00:00,10.17
2024-06-07,00:00:00,11.81
2024-06-07,01:00:00,6.28
2024-06-07,02:00:00,8.59
2024-06-07,03:00:00,20.31
2024-06-07,04:00:00,14.87
2024-06-07,05:00:00,22.61
2024-06-07,06:00:00,12.94
2024-06-07,07:00:00,10.37
2024-06-07,08:00:00,11.95
2024-06-07,09:00:00,19.26
2024-06-07,10:00:00,16.1
2024-06-07,11:00:00,23.08
2024-06-07,12:00:00,17.04
2024-06-07,13:00:00,14.86
2024-06-07,14:00:00,20.72
2024-06-07,15:00:00,23.95
2024-06-07,16:00:00,12.12
2024-06-07,17:00:00,10.0
2024-06-07,18:00:00,17.32
2024-06-07,19:00:00,14.98
2024-06-07,20:00:00,24.78
2024-06-07,21:00:00,14.25
2024-06-07,22:00:00,6.49
2024-06-07,23:00:00,24.55
2024-06-07,00:00:00,21.87
2024-06-07,01:00:00,8.57
2024-06-07,02:00:00,23.09
2024-06-07,03:00:00,11.81
2024-06-07,04:00:00,12.54
2024-06-07,05:00:00,23.13
2024-06-07,06:00:00,15.6
2024-06-07,07:00:00,7.76
2024-06-07,08:00:00,12.38
2024-06-07,09:00:00,19.44
2024-06-07,10:00:00,8.48
2024-06-07,11:00:00,16.8
2024-06-07,12:00:00,18.91
2024-06-07,13:00:00,11.88
2024-06-07,14:00:00,18.88
2024-06-07,15:00:00,22.68
2024-06-07,16:00:00,14.44
2024-06-07,17:00:00,12.66
2024-06-07,18:00:00,10.02
2024-06-07,19:00:00,17.08
2024-06-07,20:00:00,22.6
2024-06-07,21:00:00,11.49
2024-06-07,22:00:00,12.92
2024-06-07,23:00:00,13.13
2024-06-07,00:00:00,16.22
2024-06-07,01:00:00,9.57
2024-06-07,02:00:00,21.44
2024-06-07,03:00:00,10.91
2024-06-07,04:00:00,19.11
2024-06-07,05:00:00,15.26
2024-06-07,06:00:00,16.72
2024-06-07,07:00:00,8.59
2024-06-07,08:00:00,19.7
2024-06-07,09:00:00,8.77
2024-06-07,10:00:00,7.27
2024-06-07,11:00:00,15.93
2024-06-07,12:00:00,19.19
2024-06-07,13:00:00,6.0
2024-06-07,14:00:00,6.39
2024-06-07,15:00:00,21.05
2024-06-07,16:00:00,21.18
2024-06-07,17:00:00,9.91
2024-06-07,18:00:00,17.3
2024-06-07,19:00:00,13.86
2024-06-07,20:00:00,17.65
2024-06-07,21:00:00,22.26
2024-06-07,22:00:00,6.6
2024-06-07,23:00:00,20.56
2024-06-07,00:00:00,14.86
2024-06-07,01:00:00,16.28
2024-06-07,02:00:00,18.08
2024-06-07,03:00:00,23.45
2024-06-08,00:00:00,6.13
2024-06-08,01:00:00,5.59
2024-06-08,02:00:00,8.57
2024-06-08,03:00:00,24.73
2024-06-08,04:00:00,19.3
2024-06-08,05:00:00,17.29
2024-06-08,06:00:00,5.94
2024-06-08,07:00:00,22.58
2024-06-08,08:00:00,21.26
2024-06-08,09:00:00,18.3
2024-06-08,10:00:00,11.78
2024-06-08,11:00:00,6.41
2024-06-08,12:00:00,16.6
2024-06-08,13:00:00,19.39
2024-06-08,14:00:00,6.88
2024-06-08,15:00:00,17.68
2024-06-08,16:00:00,10.73
2024-06-08,17:00:00,20.28
2024-06-08,18:00:00,15.79
2024-06-08,19:00:00,7.58
2024-06-08,20:00:00,15.53
2024-06-08,21:00:00,12.91
2024-06-08,22:00:00,8.61
2024-06-08,23:00:00,21.83
2024-06-08,00:00:00,5.22
2024-06-08,01:00:00,11.24
2024-06-08,02:00:00,5.25
2024-06-08,03:00:00,6.92
2024-06-08,04:00:00,10.94
2024-06-08,05:00:00,6.09
2024-06-08,06:00:00,16.93
2024-06-08,07:00:00,6.74
2024-06-08,08:00:00,19.03
2024-06-08,09:00:00,6.05
2024-06-08,10:00:00,6.19
2024-06-08,11:00:00,11.11
2024-06-08,12:00:00,22.93
2024-06-08,13:00:00,17.83
2024-06-08,14:00:00,20.4
2024-06-08,15:00:00,7.83
2024-06-08,16:00:00,21.68
2024-06-08,17:00:00,5.16
2024-06-08,18:00:00,9.26
2024-06-08,19:00:00,17.32
2024-06-08,20:00:00,12.5
2024-06-08,21:00:00,24.68
2024-06-08,22:00:00,5.61
2024-06-08,23:00:00,24.97
2024-06-08,00:00:00,17.47
2024-06-08,01:00:00,16.17
2024-06-08,02:00:00,6.19
2024-06-08,03:00:00,10.47
2024-06-08,04:00:00,23.49
2024-06-08,05:00:00,12.08
2024-06-08,06:00:00,18.23
2024-06-08,07:00:00,24.99
2024-06-08,08:00:00,10.26
2024-06-08,09:00:00,16.52
2024-06-08,10:00:00,18.93
2024-06-08,11:00:00,8.29
2024-06-08,12:00:00,7.97
2024-06-08,13:00:00,14.13
2024-06-08,14:00:00,12.72
2024-06-08,15:00:00,19.28
2024-06-08,16:00:00,6.39
2024-06-08,17:00:00,24.44
2024-06-08,18:00:00,5.29
2024-06-08,19:00:00,17.03
2024-06-08,20:00:00,16.25
2024-06-08,21:00:00,7.69
2024-06-08,22:00:00,8.02
2024-06-08,23:00:00,20.85
2024-06-08,00:00:00,22.75
2024-06-08,01:00:00,10.66
2024-06-08,02:00:00,13.76
2024-06-08,03:00:00,12.1
2024-06-08,04:00:00,6.45
2024-06-08,05:00:00,18.46
2024-06-08,06:00:00,21.5
2024-06-08,07:00:00,11.1
2024-06-08,08:00:00,24.8
2024-06-08,09:00:00,6.52
2024-06-08,10:00:00,18.24
2024-06-08,11:00:00,13.96
2024-06-08,12:00:00,13.93
2024-06-08,13:00:00,14.15
2024-06-08,14:00:00,10.17
2024-06-08,15:00:00,19.31
2024-06-08,16:00:00,19.43
2024-06-08,17:00:00,10.65
2024-06-08,18:00:00,21.71
2024-06-08,19:00:00,11.34
2024-06-08,20:00:00,19.5
2024-06-08,21:00:00,7.42
2024-06-08,22:00:00,8.37
2024-06-08,23:00:00,11.32
2024-06-08,00:00:00,16.88
2024-06-08,01:00:00,17.91
2024-06-08,02:00:00,12.93
2024-06-08,03:00:00,6.56
2024-06-09,00:00:00,12.47
2024-06-09,01:00:00,18.78
2024-06-09,02:00:00,18.42
2024-06-09,03:00:00,8.2
2024-06-09,04:00:00,5.16
2024-06-09,05:00:00,20.06
2024-06-09,06:00:00,7.13
2024-06-09,07:00:00,6.65
2024-06-09,08:00:00,5.05
2024-06-09,09:00:00,13.65
2024-06-09,10:00:00,15.07
2024-06-09,11:00:00,17.75
2024-06-09,12:00:00,10.92
2024-06-09,13:00:00,19.21
2024-06-09,14:00:00,8.39
2024-06-09,15:00:00,21.64
2024-06-09,16:00:00,16.44
2024-06-09,17:00:00,16.68
2024-06-09,18:00:00,9.2
2024-06-09,19:00:00,6.48
2024-06-09,20:00:00,14.29
2024-06-09,21:00:00,17.31
2024-06-09,22:00:00,6.9
2024-06-09,23:00:00,24.01
2024-06-09,00:00:00,24.61
2024-06-09,01:00:00,15.91
2024-06-09,02:00:00,24.0
2024-06-09,03:00:00,8.59
2024-06-09,04:00:00,5.51
2024-06-09,05:00:00,5.79
2024-06-09,06:00:00,16.75
2024-06-09,07:00:00,6.23
2024-06-09,08:00:00,24.17
2024-06-09,09:00:00,7.84
2024-06-09,10:00:00,11.09
2024-06-09,11:00:00,21.45
2024-06-09,12:00:00,9.37
2024-06-09,13:00:00,9.86
2024-06-09,14:00:00,17.85
2024-06-09,15:00:00,10.52
2024-06-09,16:00:00,9.35
2024-06-09,17:00:00,10.08
2024-06-09,18:00:00,14.81
2024-06-09,19:00:00,24.32
2024-06-09,20:00:00,21.64
2024-06-09,21:00:00,10.69
2024-06-09,22:00:00,12.27
2024-06-09,23:00:00,14.29
2024-06-09,00:00:00,24.58
2024-06-09,01:00:00,8.45
2024-06-09,02:00:00,12.15
2024-06-09,03:00:00,19.59
2024-06-09,04:00:00,24.28
2024-06-09,05:00:00,8.11
2024-06-09,06:00:00,9.55
2024-06-09,07:00:00,9.51
2024-06-09,08:00:00,5.42
2024-06-09,09:00:00,17.08
2024-06-09,10:00:00,18.41
2024-06-09,11:00:00,17.05
2024-06-09,12:00:00,6.43
2024-06-09,13:00:00,6.38
2024-06-09,14:00:00,9.21
2024-06-09,15:00:00,10.81
2024-06-09,16:00:00,20.73
2024-06-09,17:00:00,8.19
2024-06-09,18:00:00,5.88
2024-06-09,19:00:00,12.88
2024-06-09,20:00:00,13.33
2024-06-09,21:00:00,14.02
2024-06-09,22:00:00,21.54
2024-06-09,23:00:00,6.96
2024-06-09,00:00:00,19.08
2024-06-09,01:00:00,11.76
2024-06-09,02:00:00,11.2
2024-06-09,03:00:00,23.65
2024-06-09,04:00:00,9.97
2024-06-09,05:00:00,17.85
2024-06-09,06:00:00,10.5
2024-06-09,07:00:00,15.14
2024-06-09,08:00:00,20.73
2024-06-09,09:00:00,22.63
2024-06-09,10:00:00,21.77
2024-06-09,11:00:00,16.64
2024-06-09,12:00:00,9.98
2024-06-09,13:00:00,18.22
2024-06-09,14:00:00,19.2
2024-06-09,15:00:00,5.21
2024-06-09,16:00:00,13.78
2024-06-09,17:00:00,21.87
2024-06-09,18:00:00,14.79
2024-06-09,19:00:00,11.23
2024-06-09,20:00:00,22.44
2024-06-09,21:00:00,8.12
2024-06-09,22:00:00,9.13
2024-06-09,23:00:00,18.75
2024-06-09,00:00:00,12.05
2024-06-09,01:00:00,19.26
2024-06-09,02:00:00,8.15
2024-06-09,03:00:00,10.05
2024-06-10,00:00:00,8.13
2024-06-10,01:00:00,24.06
2024-06-10,02:00:00,13.11
2024-06-10,03:00:00,11.74
2024-06-10,04:00:00,5.28
2024-06-10,05:00:00,8.07
2024-06-10,06:00:00,13.42
2024-06-10,07:00:00,6.37
2024-06-10,08:00:00,15.21
2024-06-10,09:00:00,14.1
2024-06-10,10:00:00,20.34
2024-06-10,11:00:00,18.2
2024-06-10,12:00:00,13.92
2024-06-10,13:00:00,9.49
2024-06-10,14:00:00,19.54
2024-06-10,15:00:00,19.16
2024-06-10,16:00:00,8.07
2024-06-10,17:00:00,23.3
2024-06-10,18:00:00,6.29
2024-06-10,19:00:00,6.1
2024-06-10,20:00:00,8.75
2024-06-10,21:00:00,23.19
2024-06-10,22:00:00,15.4
2024-06-10,23:00:00,20.76
2024-06-10,00:00:00,9.56
2024-06-10,01:00:00,14.8
2024-06-10,02:00:00,12.17
2024-06-10,03:00:00,21.56
2024-06-10,04:00:00,5.45
2024-06-10,05:00:00,9.88
2024-06-10,06:00:00,8.05
2024-06-10,07:00:00,22.18
2024-06-10,08:00:00,14.35
2024-06-10,09:00:00,13.08
2024-06-10,10:00:00,13.99
2024-06-10,11:00:00,24.44
2024-06-10,12:00:00,22.01
2024-06-10,13:00:00,19.13
2024-06-10,14:00:00,10.81
2024-06-10,15:00:00,8.3
2024-06-10,16:00:00,23.43
2024-06-10,17:00:00,13.46
2024-06-10,18:00:00,10.58
2024-06-10,19:00:00,14.42
2024-06-10,20:00:00,23.36
2024-06-10,21:00:00,12.74
2024-06-10,22:00:00,16.25
2024-06-10,23:00:00,21.06
2024-06-10,00:00:00,13.54
2024-06-10,01:00:00,9.67
2024-06-10,02:00:00,24.89
2024-06-10,03:00:00,24.13
2024-06-10,04:00:00,21.87
2024-06-10,05:00:00,18.77
2024-06-10,06:00:00,10.9
2024-06-10,07:00:00,23.27
2024-06-10,08:00:00,10.51
2024-06-10,09:00:00,21.02
2024-06-10,10:00:00,23.37
2024-06-10,11:00:00,17.06
2024-06-10,12:00:00,21.06
2024-06-10,13:00:00,20.83
2024-06-10,14:00:00,8.86
2024-06-10,15:00:00,18.36
2024-06-10,16:00:00,6.87
2024-06-10,17:00:00,15.16
2024-06-10,18:00:00,8.24
2024-06-10,19:00:00,13.33
2024-06-10,20:00:00,21.66
2024-06-10,21:00:00,24.74
2024-06-10,22:00:00,11.36
2024-06-10,23:00:00,15.64
2024-06-10,00:00:00,15.23
2024-06-10,01:00:00,24.09
2024-06-10,02:00:00,14.57
2024-06-10,03:00:00,18.98
2024-06-10,04:00:00,23.44
2024-06-10,05:00:00,12.47
2024-06-10,06:00:00,23.04
2024-06-10,07:00:00,23.35
2024-06-10,08:00:00,23.61
2024-06-10,09:00:00,10.41
2024-06-10,10:00:00,13.01
2024-06-10,11:00:00,22.41
2024-06-10,12:00:00,12.18
2024-06-10,13:00:00,17.01
2024-06-10,14:00:00,7.36
2024-06-10,15:00:00,6.13
2024-06-10,16:00:00,13.24
2024-06-10,17:00:00,16.58
2024-06-10,18:00:00,12.85
2024-06-10,19:00:00,16.55
2024-06-10,20:00:00,15.3
2024-06-10,21:00:00,18.71
2024-06-10,22:00:00,17.99
2024-06-10,23:00:00,13.48
2024-06-10,00:00:00,13.5
2024-06-10,01:00:00,7.82
2024-06-10,02:00:00,15.26
2024-06-10,03:00:00,16.74
2024-06-11,00:00:00,14.53
2024-06-11,01:00:00,11.51
2024-06-11,02:00:00,19.43
2024-06-11,03:00:00,6.49
2024-06-11,04:00:00,23.29
2024-06-11,05:00:00,5.41
2024-06-11,06:00:00,24.25
2024-06-11,07:00:00,14.25
2024-06-11,08:00:00,13.25
2024-06-11,09:00:00,10.13
2024-06-11,10:00:00,5.2
2024-06-11,11:00:00,10.5
2024-06-11,12:00:00,7.19
2024-06-11,13:00:00,18.2
2024-06-11,14:00:00,11.38
2024-06-11,15:00:00,20.34
2024-06-11,16:00:00,9.14
2024-06-11,17:00:00,23.0
2024-06-11,18:00:00,15.46
2024-06-11,19:00:00,7.29
2024-06-11,20:00:00,13.02
2024-06-11,21:00:00,9.14
2024-06-11,22:00:00,8.99
2024-06-11,23:00:00,15.13
2024-06-11,00:00:00,18.44
2024-06-11,01:00:00,23.23
2024-06-11,02:00:00,15.04
2024-06-11,03:00:00,24.32
2024-06-11,04:00:00,23.83
2024-06-11,05:00:00,22.3
2024-06-11,06:00:00,15.0
2024-06-11,07:00:00,7.82
2024-06-11,08:00:00,9.36
2024-06-11,09:00:00,17.95
2024-06-11,10:00:00,13.44
2024-06-11,11:00:00,7.94
2024-06-11,12:00:00,14.58
2024-06-11,13:00:00,5.35
2024-06-11,14:00:00,19.68
2024-06-11,15:00:00,6.47
2024-06-11,16:00:00,17.58
2024-06-11,17:00:00,20.86
2024-06-11,18:00:00,7.65
2024-06-11,19:00:00,15.37
2024-06-11,20:00:00,20.58
2024-06-11,21:00:00,10.21
2024-06-11,22:00:00,8.26
2024-06-11,23:00:00,11.74
2024-06-11,00:00:00,16.09
2024-06-11,01:00:00,16.51
2024-06-11,02:00:00,7.62
2024-06-11,03:00:00,14.15
2024-06-11,04:00:00,10.37
2024-06-11,05:00:00,21.84
2024-06-11,06:00:00,11.27
2024-06-11,07:00:00,21.77
2024-06-11,08:00:00,13.57
2024-06-11,09:00:00,19.53
2024-06-11,10:00:00,15.2
2024-06-11,11:00:00,17.44
2024-06-11,12:00:00,12.91
2024-06-11,13:00:00,20.36
2024-06-11,14:00:00,13.5
2024-06-11,15:00:00,14.15
2024-06-11,16:00:00,15.35
2024-06-11,17:00:00,21.64
2024-06-11,18:00:00,18.19
2024-06-11,19:00:00,11.98
2024-06-11,20:00:00,18.41
2024-06-11,21:00:00,17.85
2024-06-11,22:00:00,23.62
2024-06-11,23:00:00,21.83
2024-06-11,00:00:00,17.95
2024-06-11,01:00:00,11.83
2024-06-11,02:00:00,20.59
2024-06-11,03:00:00,16.5
2024-06-11,04:00:00,24.71
2024-06-11,05:00:00,9.95
2024-06-11,06:00:00,6.59
2024-06-11,07:00:00,6.4
2024-06-11,08:00:00,17.8
2024-06-11,09:00:00,23.79
2024-06-11,10:00:00,5.04
2024-06-11,11:00:00,19.52
2024-06-11,12:00:00,18.14
2024-06-11,13:00:00,19.65
2024-06-11,14:00:00,12.11
2024-06-11,15:00:00,21.41
2024-06-11,16:00:00,5.89
2024-06-11,17:00:00,20.11
2024-06-11,18:00:00,10.34
2024-06-11,19:00:00,14.54
2024-06-11,20:00:00,21.45
2024-06-11,21:00:00,10.43
2024-06-11,22:00:00,8.7
2024-06-11,23:00:00,18.63
2024-06-11,00:00:00,15.67
2024-06-11,01:00:00,15.29
2024-06-11,02:00:00,10.14
2024-06-11,03:00:00,5.7
2024-06-12,00:00:00,13.21
2024-06-12,01:00:00,7.13
2024-06-12,02:00:00,23.12
2024-06-12,03:00:00,5.83
2024-06-12,04:00:00,13.63
2024-06-12,05:00:00,6.04
2024-06-12,06:00:00,6.91
2024-06-12,07:00:00,18.18
2024-06-12,08:00:00,17.94
2024-06-12,09:00:00,5.66
2024-06-12,10:00:00,5.02
2024-06-12,11:00:00,6.58
2024-06-12,12:00:00,20.26
2024-06-12,13:00:00,16.69
2024-06-12,14:00:00,5.76
2024-06-12,15:00:00,14.76
2024-06-12,16:00:00,19.24
2024-06-12,17:00:00,22.38
2024-06-12,18:00:00,23.68
2024-06-12,19:00:00,11.55
2024-06-12,20:00:00,7.72
2024-06-12,21:00:00,9.74
2024-06-12,22:00:00,20.52
2024-06-12,23:00:00,24.43
2024-06-12,00:00:00,14.33
2024-06-12,01:00:00,11.11
2024-06-12,02:00:00,13.58
2024-06-12,03:00:00,11.1
2024-06-12,04:00:00,10.13
2024-06-12,05:00:00,16.88
2024-06-12,06:00:00,5.31
2024-06-12,07:00:00,10.19
2024-06-12,08:00:00,18.23
2024-06-12,09:00:00,5.64
2024-06-12,10:00:00,6.66
2024-06-12,11:00:00,10.87
2024-06-12,12:00:00,22.56
2024-06-12,13:00:00,20.3
2024-06-12,14:00:00,5.44
2024-06-12,15:00:00,15.03
2024-06-12,16:00:00,10.49
2024-06-12,17:00:00,17.97
2024-06-12,18:00:00,19.43
2024-06-12,19:00:00,22.26
2024-06-12,20:00:00,14.51
2024-06-12,21:00:00,24.89
2024-06-12,22:00:00,24.6
2024-06-12,23:00:00,22.64
2024-06-12,00:00:00,16.5
2024-06-12,01:00:00,12.96
2024-06-12,02:00:00,12.29
2024-06-12,03:00:00,5.24
2024-06-12,04:00:00,9.98
2024-06-12,05:00:00,19.38
2024-06-12,06:00:00,17.07
2024-06-12,07:00:00,23.33
2024-06-12,08:00:00,6.0
2024-06-12,09:00:00,8.11
2024-06-12,10:00:00,20.78
2024-06-12,11:00:00,12.17
2024-06-12,12:00:00,7.37
2024-06-12,13:00:00,24.93
2024-06-12,14:00:00,20.75
2024-06-12,15:00:00,13.17
2024-06-12,16:00:00,21.47
2024-06-12,17:00:00,18.61
2024-06-12,18:00:00,20.8
2024-06-12,19:00:00,21.3
2024-06-12,20:00:00,6.69
2024-06-12,21:00:00,17.46
2024-06-12,22:00:00,5.14
2024-06-12,23:00:00,5.87
2024-06-12,00:00:00,23.08
2024-06-12,01:00:00,15.55
2024-06-12,02:00:00,19.72
2024-06-12,03:00:00,21.77
2024-06-12,04:00:00,23.99
2024-06-12,05:00:00,22.39
2024-06-12,06:00:00,14.67
2024-06-12,07:00:00,11.72
2024-06-12,08:00:00,8.09
2024-06-12,09:00:00,13.01
2024-06-12,10:00:00,12.33
2024-06-12,11:00:00,16.19
2024-06-12,12:00:00,18.31
2024-06-12,13:00:00,24.57
2024-06-12,14:00:00,19.57
2024-06-12,15:00:00,17.87
2024-06-12,16:00:00,11.7
2024-06-12,17:00:00,5.69
2024-06-12,18:00:00,10.76
2024-06-12,19:00:00,20.37
2024-06-12,20:00:00,9.11
2024-06-12,21:00:00,19.24
2024-06-12,22:00:00,16.6
2024-06-12,23:00:00,8.44
2024-06-12,00:00:00,10.23
2024-06-12,01:00:00,14.93
2024-06-12,02:00:00,13.37
2024-06-12,03:00:00,20.57
2024-06-13,00:00:00,19.69
2024-06-13,01:00:00,16.49
2024-06-13,02:00:00,21.45
2024-06-13,03:00:00,16.25
2024-06-13,04:00:00,24.29
2024-06-13,05:00:00,9.34
2024-06-13,06:00:00,19.28
2024-06-13,07:00:00,12.4
2024-06-13,08:00:00,10.58
2024-06-13,09:00:00,8.61
2024-06-13,10:00:00,16.05
2024-06-13,11:00:00,9.31
2024-06-13,12:00:00,9.01
2024-06-13,13:00:00,24.81
2024-06-13,14:00:00,21.03
2024-06-13,15:00:00,19.97
2024-06-13,16:00:00,20.88
2024-06-13,17:00:00,24.38
2024-06-13,18:00:00,16.47
2024-06-13,19:00:00,9.4
2024-06-13,20:00:00,22.24
2024-06-13,21:00:00,19.85
2024-06-13,22:00:00,13.29
2024-06-13,23:00:00,14.47
2024-06-13,00:00:00,13.23
